Commodity Name,City Name,Type,Package,Variety,Sub Variety,Grade,Date,Low Price,High Price,Mostly Low,Mostly High,Origin,Origin District,Item Size,Color,Environment,Unit of Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans Mode
PUMPKINS,COLUMBIA,,bushel cartons,PIE TYPE,,,11/05/2016,19,19,19,19,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,PIE TYPE,,,09/23/2017,20,20,20,20,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,BLUE TYPE,,,09/24/2016,200,200,200,200,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,BLUE TYPE,,,10/01/2016,200,200,200,200,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,BLUE TYPE,,,10/01/2016,200,200,200,200,PENNSYLVANIA,,med-lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,BLUE TYPE,,,10/08/2016,200,200,200,200,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,BLUE TYPE,,,10/08/2016,200,200,200,200,PENNSYLVANIA,,med-lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,BLUE TYPE,,,10/15/2016,200,200,200,200,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,BLUE TYPE,,,10/15/2016,200,200,200,200,PENNSYLVANIA,,med-lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,BLUE TYPE,,,10/22/2016,200,200,200,200,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,BLUE TYPE,,,10/22/2016,200,200,200,200,PENNSYLVANIA,,med-lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,BLUE TYPE,,,10/29/2016,200,200,200,200,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,BLUE TYPE,,,10/29/2016,200,200,200,200,PENNSYLVANIA,,med-lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,KNUCKLE HEAD,,,09/24/2016,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,KNUCKLE HEAD,,,10/01/2016,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,KNUCKLE HEAD,,,10/01/2016,125,125,125,125,PENNSYLVANIA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,KNUCKLE HEAD,,,10/08/2016,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,KNUCKLE HEAD,,,10/08/2016,125,125,125,125,PENNSYLVANIA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,KNUCKLE HEAD,,,10/15/2016,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,KNUCKLE HEAD,,,10/15/2016,125,125,125,125,PENNSYLVANIA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,KNUCKLE HEAD,,,10/22/2016,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,KNUCKLE HEAD,,,10/22/2016,125,125,125,125,PENNSYLVANIA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,KNUCKLE HEAD,,,10/29/2016,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,KNUCKLE HEAD,,,10/29/2016,125,125,125,125,PENNSYLVANIA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,09/24/2016,200,200,200,200,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,10/01/2016,200,200,200,200,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,10/08/2016,200,200,200,200,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,10/15/2016,200,200,200,200,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,10/22/2016,200,200,200,200,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,10/29/2016,200,200,200,200,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,09/16/2017,200,200,200,200,PENNSYLVANIA,,,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,09/16/2017,200,200,200,200,VIRGINIA,,,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,09/23/2017,200,200,200,200,PENNSYLVANIA,,,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,09/23/2017,200,200,200,200,VIRGINIA,,,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,09/30/2017,200,200,200,200,PENNSYLVANIA,,,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,09/30/2017,200,200,200,200,VIRGINIA,,,,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/24/2016,18,18,18,18,MICHIGAN,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/24/2016,18,18,18,18,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/24/2016,18,18,18,18,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/01/2016,18,18,18,18,MICHIGAN,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/01/2016,18,18,18,18,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/01/2016,18,18,18,18,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/08/2016,18,18,18,18,MICHIGAN,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/08/2016,18,18,18,18,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/08/2016,18,18,18,18,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/15/2016,18,18,18,18,MICHIGAN,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/15/2016,18,18,18,18,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/15/2016,18,18,18,18,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/22/2016,18,18,18,18,MICHIGAN,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/22/2016,18,18,18,18,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/22/2016,18,18,18,18,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/29/2016,18,18,18,18,MICHIGAN,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/29/2016,18,18,18,18,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/29/2016,18,18,18,18,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/02/2017,17,17,17,17,PENNSYLVANIA,,,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/02/2017,17,17,17,17,PENNSYLVANIA,,,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/02/2017,17,17,17,17,PENNSYLVANIA,,,STRIPED,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/09/2017,17,17,17,17,PENNSYLVANIA,,,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/09/2017,17,17,17,17,PENNSYLVANIA,,,STRIPED,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/09/2017,17,17,17,17,PENNSYLVANIA,,,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/16/2017,15,15,15,15,PENNSYLVANIA,,,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/16/2017,15,15,15,15,PENNSYLVANIA,,,STRIPED,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/16/2017,15,15,15,15,PENNSYLVANIA,,,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/23/2017,15,15,15,15,PENNSYLVANIA,,,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/23/2017,15,15,15,15,PENNSYLVANIA,,,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/23/2017,15,15,15,15,PENNSYLVANIA,,,STRIPED,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/30/2017,21,21,21,21,MICHIGAN,,,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/30/2017,15,15,15,15,PENNSYLVANIA,,,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/30/2017,15,15,15,15,PENNSYLVANIA,,,STRIPED,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/30/2017,15,15,15,15,PENNSYLVANIA,,,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,MINIATURE,FLAT TYPE,,09/16/2017,400,400,400,400,PENNSYLVANIA,,,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,MINIATURE,FLAT TYPE,,09/23/2017,400,400,400,400,PENNSYLVANIA,,,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,MINIATURE,FLAT TYPE,,09/30/2017,400,400,400,400,PENNSYLVANIA,,,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,,09/24/2016,28,28,28,28,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,,09/24/2016,28,28,28,28,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,,10/01/2016,30,30,30,30,PENNSYLVANIA,,lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,,10/01/2016,28,28,28,28,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,,10/01/2016,28,28,28,28,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,,10/08/2016,30,30,30,30,PENNSYLVANIA,,lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,,10/08/2016,28,28,28,28,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,,10/08/2016,28,28,28,28,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,,10/15/2016,30,30,30,30,PENNSYLVANIA,,lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,,10/15/2016,28,28,28,28,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,,10/15/2016,28,28,28,28,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,,10/22/2016,30,30,30,30,PENNSYLVANIA,,lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,,10/22/2016,28,28,28,28,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,,10/22/2016,28,28,28,28,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,,10/29/2016,30,30,30,30,PENNSYLVANIA,,lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,,10/29/2016,28,28,28,28,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,,10/29/2016,28,28,28,28,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,
